TMActionInfo	setActionname:	0x00008e9d	-
TMActionInfo	keys	0x00008ec1	-
TMActionInfo	setKeys:	0x00008ed1	-
TMActionInfo	offsetMaxX	0x00008ef5	-
TMActionInfo	setOffsetMaxX:	0x00008f05	-
TMActionInfo	offsetMaxY	0x00008f15	-
TMActionInfo	setOffsetMaxY:	0x00008f25	-
TMAnimationInfo	initWithXMLFile:	0x00008f71	-
TMAnimationInfo	dealloc	0x000090ed	-
TMAnimationInfo	parseXMLFile:	0x000091d5	-
TMAnimationInfo	parser:didStartElement:namespaceURI:qualifiedName:attributes:	0x000092f9	-
TMAnimationInfo	parser:didEndElement:namespaceURI:qualifiedName:	0x00009995	-
TMAnimationInfo	parser:parseErrorOccurred:	0x00009a1d	-
TMAnimationInfo	filename	0x00009a21	-
TMAnimationInfo	setFilename:	0x00009a31	-
TMAnimationInfo	layername	0x00009a55	-
TMAnimationInfo	setLayername:	0x00009a65	-
TMAnimationInfo	swfname	0x00009a89	-
TMAnimationInfo	setSwfname:	0x00009a99	-
TMAnimationInfo	frames	0x00009abd	-
TMAnimationInfo	setFrames:	0x00009acd	-
TMAnimationInfo	framecount	0x00009add	-
TMAnimationInfo	setFramecount:	0x00009aed	-
TMAnimationInfo	offsetX	0x00009afd	-
TMAnimationInfo	setOffsetX:	0x00009b0d	-
TMAnimationInfo	offsetY	0x00009b1d	-
TMAnimationInfo	setOffsetY:	0x00009b2d	-
TMAnimationInfo	imagecount	0x00009b3d	-
TMAnimationInfo	setImagecount:	0x00009b4d	-
TMAnimationInfo	bitmapSize	0x00009b5d	-
TMAnimationInfo	setBitmapSize:	0x00009b79	-
TMAnimationInfo	bitmapkeys	0x00009b8d	-
TMAnimationInfo	setBitmapkeys:	0x00009b9d	-
TMAnimationInfo	actions	0x00009bc1	-
TMAnimationInfo	setActions:	0x00009bd1	-
TMAnimationInfo	keyframes	0x00009bf5	-
TMAnimationInfo	setKeyframes:	0x00009c05	-
TMAnimationInfo	movie	0x00009c29	-
TMAnimationInfo	setMovie:	0x00009c39	-
TMAnimationInfo	formatWithXmlFile:	0x00008f35	+
TMSpriteFrameCache	init	0x00009cf9	-
TMSpriteFrameCache	description	0x00009db1	-
TMSpriteFrameCache	dealloc	0x00009e21	-
TMSpriteFrameCache	addSpriteFramesWithAnimationInfo:texture:	0x00009e95	-
TMSpriteFrameCache	addSpriteActionsWithAnimationInfo:	0x0000a1d9	-
TMSpriteFrameCache	addSpriteFramesWithDictionary:texture:	0x0000a4e5	-
TMSpriteFrameCache	addSpriteFramesWithFile:texture:	0x0000aa65	-
TMSpriteFrameCache	addSpriteFramesWithFile:textureFile:	0x0000aac1	-
TMSpriteFrameCache	addSpriteFramesWithFile:	0x0000ab19	-
TMSpriteFrameCache	addSpriteFrame:name:	0x0000aca9	-
TMSpriteFrameCache	removeSpriteFrames	0x0000acd1	-
TMSpriteFrameCache	removeUnusedSpriteFrames	0x0000ad0d	-
TMSpriteFrameCache	removeSpriteFrameByName:	0x0000adfd	-
TMSpriteFrameCache	removeSpriteFramesFromFile:	0x0000ae65	-
TMSpriteFrameCache	removeSpriteFramesFromDictionary:	0x0000aebd	-
TMSpriteFrameCache	removeSpriteFramesFromTexture:	0x0000afdd	-
TMSpriteFrameCache	spriteFrameByName:	0x0000b0f1	-
TMSpriteFrameCache	spriteFramesByActionName:	0x0000b14d	-
TMSpriteFrameCache	createSpriteWithFrameName:	0x0000b171	-
TMSpriteFrameCache	sharedSpriteFrameCache	0x00009c5d	+
TMSpriteFrameCache	alloc	0x00009ca5	+
TMSpriteFrameCache	purgeSharedSpriteFrameCache	0x00009cd1	+
InGameScene	init	0x0000b225	-
InGameScene	dealloc	0x0000b3e5	-
InGameScene	scene	0x0000b1b5	+
InGameScene	purgeSharedInstance	0x0000b1fd	+
GameManager	init	0x0000b56d	-
GameManager	dealloc	0x0000b65d	-
GameManager	walkArea	0x0000b6a9	-
GameManager	bornArea	0x0000b6dd	-
GameManager	showDebugInfo:	0x0000b711	-
GameManager	checkPurchaseReciept	0x0000b715	-
GameManager	startGame	0x0000ba2d	-
GameManager	startGame:	0x0000ba45	-
GameManager	activateStoryQuest	0x0000c0c9	-
GameManager	activateTimeStoryQuest	0x0000c2c5	-
GameManager	playVillageBGMusic	0x0000c311	-
GameManager	playBgFx	0x0000c419	-
GameManager	enterMiniGame:	0x0000c495	-
GameManager	exitMiniGame:	0x0000c5ad	-
GameManager	stopGame	0x0000c5e1	-
GameManager	processTouch:withType:	0x0000c6dd	-
GameManager	addIconToVillageLayer:	0x0000ca25	-
GameManager	showVillageUIlayer:	0x0000ca49	-
GameManager	showUserInfoLayer:	0x0000cb89	-
GameManager	showLettersButton:	0x0000ccc1	-
GameManager	showLetterNewItem:	0x0000cd0d	-
GameManager	showAchievementButton:	0x0000cd4d	-
GameManager	updateUserInfoView:	0x0000cd85	-
GameManager	connect2Server	0x0000cde9	-
GameManager	checkExistInFriendsList:	0x0000cee9	-
GameManager	fliterfriendsTolist:	0x0000cfbd	-
GameManager	showNullMessageTips	0x0000d0b5	-
GameManager	showMessages:	0x0000d19d	-
GameManager	showLoadingLayer	0x0000d26d	-
GameManager	hideLoadingLayer	0x0000d32d	-
GameManager	hideTopUI	0x0000d3cd	-
GameManager	hasTopView	0x0000d421	-
GameManager	isLogicLayersOpen	0x0000d601	-
GameManager	checkMessageLayer	0x0000d785	-
GameManager	checkSystemVersion5	0x0000d7c1	-
GameManager	checkSystemVersion:	0x0000d819	-
GameManager	unloadMap	0x0000d875	-
GameManager	showFriendMenu:	0x0000d9a5	-
GameManager	checkNetWorkOK	0x0000d9d1	-
GameManager	initGameData	0x0000da7d	-
GameManager	createIdleWorkers:	0x0000db09	-
GameManager	createNpcs	0x0000dc1d	-
GameManager	loadMapFromData:forNPC:	0x0000e13d	-
GameManager	loadMapFromData:	0x0000f645	-
GameManager	findRewardanimalObject:	0x0000f65d	-
GameManager	showChooseVillageLayer:	0x0000f6fd	-
GameManager	sendGameData2Server:	0x0000f811	-
GameManager	showDifferentGameDataComparingView	0x0000fc59	-
GameManager	choosenLocalGameDataCoverRemoteOne	0x0000fd25	-
GameManager	choosenRemoteGameDataCoverLocalOne	0x0000fdfd	-
GameManager	onDifferentGameDataCompareChoosenResponder:	0x0000fef1	-
GameManager	onStateChangedTo:	0x0000fff9	-
GameManager	onCommandReceived:	0x00010165	-
GameManager	addVillageValueById:count:	0x00010da1	-
GameManager	calculateTotalVillageVaule	0x00010ef1	-
GameManager	checkPromptForRating	0x0001157d	-
GameManager	startDiscountTimer:withTarget:selecter:	0x0001165d	-
GameManager	innerupdateDiscount:	0x00011705	-
GameManager	villageLayer	0x000118d1	-
GameManager	setVillageLayer:	0x000118e1	-
GameManager	villageUILayer	0x00011905	-
GameManager	setVillageUILayer:	0x00011915	-
GameManager	userInfoLayer	0x00011939	-
GameManager	setUserInfoLayer:	0x00011949	-
GameManager	gameMode	0x0001196d	-
GameManager	setGameMode:	0x0001197d	-
GameManager	isInteractEnabled	0x0001198d	-
GameManager	setIsInteractEnabled:	0x0001199d	-
GameManager	readyPlayBgFx	0x000119ad	-
GameManager	setReadyPlayBgFx:	0x000119c1	-
GameManager	a	0x000119d1	-
GameManager	setA:	0x000119e1	-
GameManager	beginTime	0x000119f1	-
GameManager	setBeginTime:	0x00011a09	-
GameManager	repeatCount	0x00011a1d	-
GameManager	setRepeatCount:	0x00011a2d	-
GameManager	messageUserId	0x00011a3d	-
GameManager	setMessageUserId:	0x00011a4d	-
GameManager	findAnimalsReward	0x00011a5d	-
GameManager	avoidShowMessageBox	0x00011a6d	-
GameManager	setAvoidShowMessageBox:	0x00011a81	-
GameManager	responeOneItem	0x00011a91	-
GameManager	setResponeOneItem:	0x00011aa5	-
GameManager	gamedataFlag	0x00011ab5	-
GameManager	setGamedataFlag:	0x00011ac5	-
GameManager	accumulateXP	0x00011ad5	-
GameManager	setAccumulateXP:	0x00011ae5	-
GameManager	showNewUnlock	0x00011af5	-
GameManager	setShowNewUnlock:	0x00011b05	-
GameManager	sharedManager	0x0000b48d	+
GameManager	purgeSharedManager	0x0000b631	+
Map	copyWithZone:	0x00011b8d	-
Map	retain	0x00011b91	-
Map	retainCount	0x00011b95	-
Map	release	0x00011b9d	-
Map	autorelease	0x00011ba1	-
Map	init	0x00011ba5	-
Map	reset	0x00011c59	-
Map	setBkgTiles	0x00011cc5	-
Map	tileAtLine:atColumn:needDummy:	0x00011f5d	-
Map	tileAtPos:needDummy:	0x00011fdd	-
Map	region:	0x00012271	-
Map	regionOfTile:	0x000122f9	-
Map	tile:offsetX:offsetY:	0x000123b1	-
Map	calcZOrderWithTile:size:	0x00012471	-
Map	calcMoleZOrder:nextPos:	0x00012571	-
Map	canWalkFrom:to:	0x00012761	-
Map	canPutActorAt:	0x00012a55	-
Map	getAlignedPos:	0x00012bf9	-
Map	getAlignedPosWithLayerPos:	0x00012c8d	-
Map	draw	0x00012d21	-
Map	debugDraw	0x00012d25	-
Map	dealloc	0x00013069	-
Map	instance	0x00011b15	+
Map	allocWithZone:	0x00011b65	+
Porter	copyWithZone:	0x00013161	-
Porter	retain	0x00013165	-
Porter	retainCount	0x00013169	-
Porter	release	0x00013171	-
Porter	autorelease	0x00013175	-
Porter	init	0x00013179	-
Porter	getObjectID	0x000132b1	-
Porter	isRunning	0x000132d5	-
Porter	isReachable	0x000132ed	-
Porter	attachObject:	0x000134ed	-
Porter	beginToEdit:	0x00013b05	-
Porter	createBridgePhantom	0x0001409d	-
Porter	removeBridgePhantom	0x000141ed	-
Porter	createLadderPhantoms	0x00014221	-
Porter	removeLadderPhantoms	0x00014411	-
Porter	flipSprite	0x000144ad	-
Porter	finishBuild:	0x00014801	-
Porter	finishEdit	0x00015b15	-
Porter	cancelOperation	0x00017e75	-
Porter	removeEditObject	0x00018029	-
Porter	resetFlags	0x0001812d	-
Porter	setSpriteColor:	0x000181c9	-
Porter	setPutRefToCenter	0x0001827d	-
Porter	calcBaseTile	0x000182d5	-
Porter	calcBasePoint	0x000183ed	-
Porter	calcAreaVertices	0x0001844d	-
Porter	putFirstBridge	0x00018629	-
Porter	moveTo:	0x000187a1	-
Porter	checkCanPut	0x000188e9	-
Porter	isBeyondMapBottom	0x00018c3d	-
Porter	isBridgeCanPut	0x00018d0d	-
Porter	isLadderCanPut	0x000191d5	-
Porter	canPut	0x00019329	-
Porter	processTouch:withType:	0x00019339	-
Porter	touchBegan:	0x00019399	-
Porter	touchMove:	0x00019535	-
Porter	touchEnd:	0x000195a5	-
Porter	draw	0x00019675	-
Porter	dealloc	0x00019831	-
Porter	closePorter	0x00019891	-
Porter	putMermaid	0x00019895	-
Porter	createMermaidPhantom	0x00019a35	-
Porter	isMermaidCanPut	0x00019bad	-
Porter	removeMermaidPhantom	0x00019cd1	-
Porter	state	0x00019d05	-
Porter	setState:	0x00019d15	-
Porter	instance	0x000130e9	+
Porter	allocWithZone:	0x00013139	+
VillageLayer	init	0x00019d25	-
VillageLayer	setBkg	0x00019e45	-
VillageLayer	resetPosAndZoom	0x0001aaa9	-
VillageLayer	initIconParent	0x0001ab75	-
VillageLayer	addIcon:	0x0001abc5	-
VillageLayer	processTouch:withType:	0x0001abf1	-
VillageLayer	setAreas	0x0001ad2d	-
VillageLayer	curVisibleArea	0x0001c61d	-
VillageLayer	curWalkableArea	0x0001c751	-
VillageLayer	curBornArea	0x0001c8d5	-
VillageLayer	ccTouchesBegan:withEvent:	0x0001ca5d	-
VillageLayer	ccTouchesMoved:withEvent:	0x0001cad5	-
VillageLayer	ccTouchesEnded:withEvent:	0x0001cb0d	-
VillageLayer	ccTouchesCancelled:withEvent:	0x0001cb45	-
VillageLayer	moveBy:	0x0001cb7d	-
VillageLayer	moveTo:	0x0001cbfd	-
VillageLayer	zoom:touch2:	0x0001cc29	-
VillageLayer	checkBounding	0x0001cfbd	-
VillageLayer	dealloc	0x0001d115	-
VillageLayer	addBird	0x0001d259	-
VillageLayer	asynchronousAddFish	0x0001d2ad	-
VillageLayer	addFish	0x0001d691	-
VillageLayer	addFireWork:Object:	0x0001d72d	-
VillageLayer	addFireWork2:Object:	0x0001d829	-
MoleAnimation	init	0x0001d9b9	-
MoleAnimation	dealloc	0x0001d9e5	-
MoleAnimation	getAnimationName:direction:	0x0001da11	-
MoleAnimation	playAnimation:animation:direction:	0x0001db89	-
MoleAnimation	playAnimation2:animation:direction:	0x0001dc65	-
MoleAnimation	playAnimationWithTarget:target:animation:count:selector:direction:	0x0001dd41	-
MoleAnimation	getAnimationTime:	0x0001de2d	-
MoleAnimation	playAnimation:animation:direction:interval:	0x0001de81	-
MoleAnimation	sharedInstance	0x0001d91d	+
MoleAnimation	alloc	0x0001d965	+
MoleAnimation	purgeSharedSpriteFrameCache	0x0001d991	+
TMAnimation	init	0x0001df69	-
TMAnimation	dealloc	0x0001e001	-
TMAnimation	actions	0x0001e061	-
TMAnimation	setActions:	0x0001e071	-
TMAnimation	loop	0x0001e095	-
TMAnimation	setLoop:	0x0001e0a5	-
TMAnimation	xmlFile	0x0001e0b5	-
TMAnimation	setXmlFile:	0x0001e0c5	-
TMAnimations	init	0x0001e0e9	-
TMAnimations	initWithDic:	0x0001e14d	-
TMAnimations	dealloc	0x0001e381	-
TMAnimations	getAnimation:	0x0001e3cd	-
TMAnimations	getFrames:xml:	0x0001e51d	-
TMAnimations	getAnimationDuration:action:	0x0001e595	-
TMAnimations	play:animation:action:tag:	0x0001e5f9	-
TMAnimations	playWithInterval:animation:action:interval:	0x0001e849	-
TMAnimations	playAnimationWithTarget:target:animation:action:count:selector:	0x0001eab5	-
TMAnimations	onAnimationFinish:data:	0x0001edad	-
TMAnimations	playAnimation:type:action:tag:	0x0001ee5d	-
TMAnimations	playAnimationWithTarget:target:type:action:count:selector:	0x0001eebd	-
TMAnimations	getAnimationTime:action:	0x0001ef25	-
TMAnimations	getAnimationFrame:action:index:	0x0001ef81	-
TMAnimations	playAnimationWithInterval:type:action:interval:	0x0001f005	-
TMAnimations	animations	0x0001f061	-
TMAnimations	setAnimations:	0x0001f071	-
TMAnimations	typeId	0x0001f095	-
TMAnimations	setTypeId:	0x0001f0a5	-
TMAnimationManager	init	0x0001f151	-
TMAnimationManager	description	0x0001f1d1	-
TMAnimationManager	dealloc	0x0001f241	-
TMAnimationManager	playAnimation:type:action:tag:	0x0001f28d	-
TMAnimationManager	initAnimationsWithFile:	0x0001f309	-
TMAnimationManager	playAnimationWithTarget:target:type:action:count:selector:	0x0001f4c5	-
TMAnimationManager	getAnimationTime:action:	0x0001f54d	-
TMAnimationManager	getAnimationFrame:action:index:	0x0001f5cd	-
TMAnimationManager	loadAnimationTextures	0x0001f649	-
TMAnimationManager	playAnimationWithInterval:type:action:interval:	0x0001f775	-
TMAnimationManager	configFile	0x0001f7f9	-
TMAnimationManager	animationdic	0x0001f875	-
TMAnimationManager	setAnimationdic:	0x0001f885	-
TMAnimationManager	isInited	0x0001f8a9	-
TMAnimationManager	sharedInstance	0x0001f0b5	+
TMAnimationManager	alloc	0x0001f0fd	+
TMAnimationManager	purgeSharedSpriteFrameCache	0x0001f129	+
Object	initWithTile:sprite:size:type:data:	0x0001f8b9	-
Object	initWithMapData:type:	0x0001fc01	-
Object	addFlog	0x00020719	-
Object	addSmokeForBarbecue	0x00020815	-
Object	addBathcurtain	0x00020949	-
Object	onExit	0x00020b09	-
Object	dealloc	0x00020c2d	-
Object	objectDataID	0x00020c79	-
Object	calcPoints	0x00020c9d	-
Object	reorderSprite	0x00020ed1	-
Object	finishEdit	0x00020fd1	-
Object	setTiles	0x0002135d	-
Object	unsetTiles	0x000214dd	-
Object	setAffectedTiles:	0x00021649	-
Object	isAffected:	0x0002184d	-
Object	isForRest	0x000219c5	-
Object	needWorker	0x00021a09	-
Object	getPoints	0x00021a39	-
Object	setPoints:	0x00021a49	-
Object	processTouched	0x00021a7d	-
Object	onFinishHandler	0x00021aed	-
Object	affectedObjects	0x00021c71	-
Object	showAffectedEffect:	0x00021eed	-
Object	processTouched4Sound	0x00021f9d	-
Object	addAnimation:	0x000220cd	-
Object	callEattingWorker:	0x00022105	-
Object	onEattingActorArrived	0x00022255	-
Object	callEattingingWorkerForMap:	0x000222e9	-
Object	setAccTime:	0x0002243d	-
Object	hidealllight	0x0002245d	-
Object	light:data:	0x000224e5	-
Object	playChirst	0x00022561	-
Object	setFlshLight:	0x000226e1	-
Object	addFishAchievement	0x00022c41	-
Object	friendReward	0x00022de1	-
Object	reset	0x00022e65	-
Object	getObjectZOrder	0x00022f51	-
Object	checkISConsumeObjects:	0x00022fb1	-
Object	checkIsPuGongYing:	0x00022fc5	-
Object	callConsumingWorkerStart	0x00022fdd	-
Object	callConsumingWorker:	0x00023035	-
Object	onConsumingActorArrived	0x000232b9	-
Object	callConsumingWorkerForMap:	0x0002330d	-
Object	removeObjectSelf	0x00023499	-
Object	ID	0x0002353d	-
Object	setID:	0x0002354d	-
Object	type	0x0002355d	-
Object	depth	0x0002356d	-
Object	isFlip	0x0002357d	-
Object	setIsFlip:	0x0002358d	-
Object	isPaused	0x0002359d	-
Object	isFinished	0x000235ad	-
Object	size	0x000235bd	-
Object	setSize:	0x000235d9	-
Object	baseTile	0x000235ed	-
Object	setBaseTile:	0x000235fd	-
Object	sprite	0x0002360d	-
Object	setSprite:	0x0002361d	-
Object	beginTime	0x00023641	-
Object	setBeginTime:	0x00023659	-
Object	data	0x0002366d	-
Object	setData:	0x0002367d	-
Object	rewardValue	0x0002368d	-
Object	setRewardValue:	0x0002369d	-
Object	willBeRemoved	0x000236ad	-
Object	setWillBeRemoved:	0x000236c1	-
Object	isPlayDandelion	0x000236d1	-
Object	setIsPlayDandelion:	0x000236e5	-
Object	consumingActorId	0x000236f5	-
Object	setConsumingActorId:	0x00023705	-
Object	isPlayNewAni	0x00023715	-
Object	setIsPlayNewAni:	0x00023729	-
ObjectManager	init	0x00023819	-
ObjectManager	leftBridges	0x00023af1	-
ObjectManager	rightBridges	0x00023bd1	-
ObjectManager	ladders	0x00023cb1	-
ObjectManager	restObjects	0x00023d91	-
ObjectManager	getUniqueObjectByObjectId:	0x00023e71	-
ObjectManager	washingObjects	0x00023ee5	-
ObjectManager	update:	0x00023fc5	-
ObjectManager	isHaveUnvisbleObject:	0x00023fc9	-
ObjectManager	addUnvisbleObject:	0x00023fe1	-
ObjectManager	checkFishDegree	0x00023ff5	-
ObjectManager	addSpecialFishNumber:	0x000242e5	-
ObjectManager	getSpecialFishNumber:	0x0002444d	-
ObjectManager	addGoodsNumber:	0x000244f9	-
ObjectManager	findAnimalTypeByObjectId:	0x00024699	-
ObjectManager	checkFindAnimals:	0x00024701	-
ObjectManager	checkIsCollectAnimals:	0x00024845	-
ObjectManager	addObject:	0x00024859	-
ObjectManager	accumulateObj:	0x00024e75	-
ObjectManager	addFinishedObjCount:	0x00024f81	-
ObjectManager	decreaseObjCount:	0x00025029	-
ObjectManager	objectCount:type:	0x00025125	-
ObjectManager	removeObject:	0x0002519d	-
ObjectManager	moveBridge:	0x000256fd	-
ObjectManager	checkMapExtendError	0x0002593d	-
ObjectManager	getObject:	0x00025af1	-
ObjectManager	assignID:	0x00025b35	-
ObjectManager	curMaxID	0x00025c25	-
ObjectManager	moveToLast:	0x00025cf5	-
ObjectManager	highlightRoad:	0x00025db9	-
ObjectManager	farmWithoutCrop	0x00026049	-
ObjectManager	farmWithMatureCrop:	0x000261d1	-
ObjectManager	farmWithWiltedCrop	0x00026335	-
ObjectManager	incompletedObject:	0x00026479	-
ObjectManager	removeAllObjects	0x00026565	-
ObjectManager	dealloc	0x000267d5	-
ObjectManager	getObjectsCount	0x00026a2d	-
ObjectManager	objects	0x00026a3d	-
ObjectManager	setObjects:	0x00026a4d	-
ObjectManager	rooms	0x00026a71	-
ObjectManager	setRooms:	0x00026a81	-
ObjectManager	farms	0x00026aa5	-
ObjectManager	setFarms:	0x00026ab5	-
ObjectManager	eatableObjects	0x00026ad9	-
ObjectManager	unvisbleObjects	0x00026ae9	-
ObjectManager	setUnvisbleObjects:	0x00026af9	-
ObjectManager	specialFishCounter	0x00026b09	-
ObjectManager	setSpecialFishCounter:	0x00026b19	-
ObjectManager	goodsInStorage	0x00026b3d	-
ObjectManager	setGoodsInStorage:	0x00026b4d	-
ObjectManager	petHouseObjects	0x00026b71	-
ObjectManager	snowBridge	0x00026b81	-
ObjectManager	setSnowBridge:	0x00026b91	-
ObjectManager	fireworkObjects	0x00026bb5	-
ObjectManager	setFireworkObjects:	0x00026bc5	-
ObjectManager	findAnimalsData	0x00026be9	-
ObjectManager	setFindAnimalsData:	0x00026bf9	-
