GameManager	playWeatherEffect	0x000100c5	-
GameManager	delayActivateStoryQuest	0x00010185	-
GameManager	activateStoryQuest	0x000101e5	-
GameManager	endLoadCallBack	0x000102ad	-
GameManager	activateTimeStoryQuest	0x000103f5	-
GameManager	enterMiniGame:	0x00010445	-
GameManager	exitMiniGame:	0x00010485	-
GameManager	stopGame	0x000104b9	-
GameManager	processTouch:withType:	0x000105bd	-
GameManager	addIconToVillageLayer:	0x00010a19	-
GameManager	showVillageUIlayer:	0x00010a41	-
GameManager	showUserInfoLayer:	0x00010b6d	-
GameManager	showLettersButton:	0x00010cb1	-
GameManager	showLetterNewItem:	0x00010cfd	-
GameManager	showAchievementButton:	0x00010d59	-
GameManager	updateUserInfoView:	0x00010d8d	-
GameManager	connect2Server	0x00010df1	-
GameManager	checkExistInFriendsList:	0x00010ef5	-
GameManager	fliterfriendsTolist:	0x00010fe9	-
GameManager	showNullMessageTips	0x0001110d	-
GameManager	showMessages:	0x00011235	-
GameManager	showLoadingLayer	0x00011305	-
GameManager	hideLoadingLayer	0x000113e1	-
GameManager	hideTopUI	0x00011481	-
GameManager	hasTopView	0x000114d5	-
GameManager	isLogicLayersOpen	0x000116f5	-
GameManager	checkMessageLayer	0x000118d9	-
GameManager	checkSystemVersion5	0x00011911	-
GameManager	checkSystemVersion:	0x00011969	-
GameManager	unloadMap	0x000119c5	-
GameManager	showFriendMenu:	0x00011b51	-
GameManager	checkNetWorkOK	0x00011b7d	-
GameManager	initGameData	0x00011c2d	-
GameManager	createIdleWorkers:	0x00011ce1	-
GameManager	createNpcs	0x00011e41	-
GameManager	loadMapObjects:mapData:forNPC:	0x00012385	-
GameManager	endLoadMap	0x00014291	-
GameManager	loadMapFromData:forNPC:	0x0001454d	-
GameManager	loadMapFromData:	0x000147ed	-
GameManager	endLoadMapCallback	0x00014805	-
GameManager	loadMapByStep	0x00014841	-
GameManager	loadMapFromData:selector:mapData:forNPC:	0x000149ad	-
GameManager	findRewardanimalObject:	0x00014cb1	-
GameManager	showNoNoticeMessageCanBeShown	0x00014d71	-
GameManager	showChooseVillageLayer:	0x00014dfd	-
GameManager	sendGameData2Server:	0x00014f11	-
GameManager	showDifferentGameDataComparingView	0x000152f9	-
GameManager	choosenLocalGameDataCoverRemoteOne	0x000153c5	-
GameManager	choosenRemoteGameDataCoverLocalOne	0x000154f9	-
GameManager	onDifferentGameDataCompareChoosenResponder:	0x00015865	-
GameManager	onStateChangedTo:	0x0001596d	-
GameManager	onCommandReceived:	0x00015c25	-
GameManager	onTaomeeAutoLoginWithUserID:password:returnCode:	0x00017a45	-
GameManager	addVillageValueById:count:	0x00017b1d	-
GameManager	calculateTotalVillageVaule	0x00017c61	-
GameManager	loadFixedTextures	0x000182d1	-
GameManager	freeFixedTextures	0x00018395	-
GameManager	showRewardForLoadApp	0x00018459	-
GameManager	openAppsPageInAppStore	0x00018519	-
GameManager	openAppsPageInAppStore:	0x00018609	-
GameManager	checkPromptForLoadingNewApp	0x00018689	-
GameManager	itemStoreType:	0x00018761	-
GameManager	itemLocation:	0x000187a9	-
GameManager	showItemLocation:	0x000187fd	-
GameManager	destory	0x00018985	-
GameManager	updateGameDateForEnterNewSceneWithTarget:andCallback:	0x000189b5	-
GameManager	replaceFriendsMainVillageInRunningScene	0x00018bc1	-
GameManager	villageLayer	0x00018de9	-
GameManager	setVillageLayer:	0x00018df9	-
GameManager	villageUILayer	0x00018e1d	-
GameManager	setVillageUILayer:	0x00018e2d	-
GameManager	userInfoLayer	0x00018e51	-
GameManager	setUserInfoLayer:	0x00018e61	-
GameManager	gameMode	0x00018e85	-
GameManager	setGameMode:	0x00018e95	-
GameManager	isInteractEnabled	0x00018ea5	-
GameManager	setIsInteractEnabled:	0x00018eb5	-
GameManager	a	0x00018ec5	-
GameManager	setA:	0x00018ed5	-
GameManager	beginTime	0x00018ee5	-
GameManager	setBeginTime:	0x00018efd	-
GameManager	repeatCount	0x00018f11	-
GameManager	setRepeatCount:	0x00018f21	-
GameManager	messageUserId	0x00018f31	-
GameManager	setMessageUserId:	0x00018f41	-
GameManager	findAnimalsReward	0x00018f51	-
GameManager	avoidShowMessageBox	0x00018f61	-
GameManager	setAvoidShowMessageBox:	0x00018f71	-
GameManager	responeOneItem	0x00018f81	-
GameManager	setResponeOneItem:	0x00018f91	-
GameManager	showNewUnlock	0x00018fa1	-
GameManager	setShowNewUnlock:	0x00018fb1	-
GameManager	isChangeId	0x00018fc1	-
GameManager	setIsChangeId:	0x00018fd1	-
GameManager	sharedManager	0x0000ef99	+
GameManager	purgeSharedManager	0x0000f181	+
Map	init	0x00019091	-
Map	reset	0x00019149	-
Map	setBkgTiles	0x000191ad	-
Map	tileAtLine:atColumn:needDummy:	0x000193f5	-
Map	tileAtPos:needDummy:	0x00019475	-
Map	region:	0x0001970d	-
Map	regionOfTile:	0x00019789	-
Map	tile:offsetX:offsetY:	0x0001983d	-
Map	calcZOrderWithTile:size:	0x00019901	-
Map	calcMoleZOrder:nextPos:	0x00019a09	-
Map	canWalkFrom:to:	0x00019bf1	-
Map	canPutActorAt:	0x00019ee1	-
Map	getAlignedPos:	0x0001a081	-
Map	getAlignedPosWithLayerPos:	0x0001a109	-
Map	draw	0x0001a191	-
Map	debugDraw	0x0001a195	-
Map	destroy	0x0001a51d	-
Map	dealloc	0x0001a56d	-
Map	instance	0x00018fe1	+
Map	purgeInstance	0x00019029	+
Porter	init	0x0001a609	-
Porter	getBatchSprite	0x0001a725	-
Porter	destoryRoadbacth	0x0001a811	-
Porter	getObjectID	0x0001a845	-
Porter	isRunning	0x0001a869	-
Porter	isReachable	0x0001a881	-
Porter	calNewTile:offsetX:offsetY:	0x0001aab5	-
Porter	checkCanPutNewPos:	0x0001abf9	-
Porter	attachObject:	0x0001ae09	-
Porter	beginToEdit:	0x0001b43d	-
Porter	createBridgePhantom	0x0001b9a5	-
Porter	removeBridgePhantom	0x0001bafd	-
Porter	createLadderPhantoms	0x0001bb51	-
Porter	removeLadderPhantoms	0x0001bd9d	-
Porter	flipSprite	0x0001be6d	-
Porter	finishBuild:	0x0001c219	-
Porter	checkHaveOutputHanlder	0x0001d541	-
Porter	resetObjectOutputHanlder:	0x0001d679	-
Porter	finishEdit	0x0001d739	-
Porter	removePorterSprite	0x0001fcf9	-
Porter	cancelOperation	0x0001fda9	-
Porter	removeEditObject	0x0002009d	-
Porter	resetFlags	0x000202ad	-
Porter	setSpriteColor:	0x00020345	-
Porter	setPutRefToCenter	0x0002041d	-
Porter	calcBaseTile	0x00020471	-
Porter	calcBasePoint	0x0002058d	-
Porter	calcAreaVertices	0x00020601	-
Porter	putFirstBridge	0x00020781	-
Porter	moveToBaseTile:	0x00020911	-
Porter	moveTo:	0x00020bb5	-
Porter	checkCanPut	0x00020d15	-
Porter	checkCanPut:	0x00020d39	-
Porter	isBeyondMapBottom	0x0002105d	-
Porter	isBridgeCanPut	0x0002112d	-
Porter	isLadderCanPut	0x0002159d	-
Porter	canPut	0x00021715	-
Porter	processTouch:withType:	0x00021725	-
Porter	touchBegan:	0x00021785	-
Porter	touchMove:	0x0002194d	-
Porter	touchEnd:	0x000219bd	-
Porter	draw	0x00021a8d	-
Porter	dealloc	0x00021c6d	-
Porter	closePorter	0x00021ccd	-
Porter	putMermaid	0x00021cd1	-
Porter	createMermaidPhantom	0x00021e81	-
Porter	isMermaidCanPut	0x0002203d	-
Porter	removeMermaidPhantom	0x00022175	-
Porter	state	0x000221c9	-
Porter	setState:	0x000221dd	-
Porter	lastBaseTile	0x000221f5	-
Porter	setLastBaseTile:	0x0002220d	-
Porter	instance	0x0001a599	+
Porter	purgeSharedInstance	0x0001a5e1	+
VillageLayer	init	0x00022231	-
VillageLayer	setBkg	0x000223e1	-
VillageLayer	resetPosAndZoom	0x000232e9	-
VillageLayer	initIconParent	0x00023439	-
VillageLayer	addIcon:	0x00023485	-
VillageLayer	processTouch:withType:	0x000234b1	-
VillageLayer	setAreas	0x000235e5	-
VillageLayer	curVisibleArea	0x00024a7d	-
VillageLayer	curWalkableArea	0x00024ba9	-
VillageLayer	curBornArea	0x00024d31	-
VillageLayer	ccTouchesBegan:withEvent:	0x00024ebd	-
VillageLayer	ccTouchesMoved:withEvent:	0x00024f35	-
VillageLayer	ccTouchesEnded:withEvent:	0x00024f6d	-
VillageLayer	ccTouchesCancelled:withEvent:	0x00024fbd	-
VillageLayer	moveBy:	0x00024ff5	-
VillageLayer	moveTo:	0x00025065	-
VillageLayer	zoom:touch2:	0x00025091	-
VillageLayer	checkBounding	0x00025425	-
VillageLayer	dealloc	0x00025579	-
VillageLayer	addBird	0x000256c5	-
VillageLayer	asynchronousAddFish	0x00025719	-
VillageLayer	addFish	0x00025acd	-
VillageLayer	addFireWork:Object:	0x00025b61	-
VillageLayer	addFireWork2:Object:	0x00025d31	-
VillageLayer	addStarshineForNoticeBoardMenu	0x00025ef9	-
VillageLayer	resetStarPointer	0x00026051	-
VillageLayer	addDriftBottle	0x00026091	-
VillageLayer	setDriftbottleRandomTile	0x0002636d	-
VillageLayer	showNightVillage	0x000263f5	-
VillageLayer	comeBackShowLight	0x00026589	-
VillageLayer	checkPointInZone:rect:	0x000265ad	-
VillageLayer	checkSpecailZone:	0x00026629	-
VillageLayer	onGameDataInMainVillageUpdateSUCC	0x00026bcd	-
VillageLayer	enterNewIslands	0x00026c5d	-
VillageLayer	onAddNoticeBoardButtonSelected:	0x00026e65	-
MoleAnimation	init	0x00027341	-
MoleAnimation	dealloc	0x0002736d	-
MoleAnimation	getAnimationNameById:	0x00027399	-
MoleAnimation	getAnimationName:direction:	0x000273f5	-
MoleAnimation	playASpriteAnimation:reciever:select:count:offIndex:	0x000273f9	-
MoleAnimation	playAnimation:animation:direction:	0x00027729	-
MoleAnimation	playAnimationWithTarget:target:animationId:count:selector:direction:	0x00027775	-
MoleAnimation	playAnimationWithTarget:target:animation:count:selector:direction:	0x000277bd	-
MoleAnimation	getAnimationTime:	0x00027805	-
MoleAnimation	playAnimation:animation:direction:interval:	0x0002780d	-
MoleAnimation	getOffsetByAnim:direction:	0x00027859	-
MoleAnimation	sharedInstance	0x000272a5	+
MoleAnimation	alloc	0x000272ed	+
MoleAnimation	purgeSharedSpriteFrameCache	0x00027319	+
TMAnimation	init	0x0002786d	-
TMAnimation	dealloc	0x00027909	-
TMAnimation	actions	0x0002796d	-
TMAnimation	setActions:	0x0002797d	-
TMAnimation	loop	0x000279a1	-
TMAnimation	setLoop:	0x000279b1	-
TMAnimation	xmlFile	0x000279c1	-
TMAnimation	setXmlFile:	0x000279d1	-
TMAnimations	init	0x000279f5	-
TMAnimations	initWithDic:	0x00027a59	-
TMAnimations	dealloc	0x00027ca5	-
TMAnimations	getAnimation:	0x00027cf1	-
TMAnimations	getFrames:xml:	0x00027e6d	-
TMAnimations	getAnimationDuration:action:	0x00027ee5	-
TMAnimations	play:animation:action:tag:	0x00027f41	-
TMAnimations	playWithInterval:animation:action:interval:	0x000281a1	-
TMAnimations	playAnimationWithTarget:target:animation:action:count:selector:	0x0002841d	-
TMAnimations	onAnimationFinish:data:	0x0002871d	-
TMAnimations	playAnimation:type:action:tag:	0x000287cd	-
TMAnimations	playAnimationWithTarget:target:type:action:count:selector:	0x0002882d	-
TMAnimations	getAnimationTime:action:	0x00028895	-
TMAnimations	getAnimationFrame:action:index:	0x000288ed	-
TMAnimations	playAnimationWithInterval:type:action:interval:	0x0002896d	-
TMAnimations	animations	0x000289c9	-
TMAnimations	setAnimations:	0x000289d9	-
TMAnimations	typeId	0x000289fd	-
TMAnimations	setTypeId:	0x00028a0d	-
TMAnimationManager	init	0x00028ab9	-
TMAnimationManager	description	0x00028b39	-
TMAnimationManager	dealloc	0x00028ba9	-
TMAnimationManager	playAnimation:type:action:tag:	0x00028bf5	-
TMAnimationManager	initAnimationsWithFile:	0x00028c6d	-
TMAnimationManager	playAnimationWithTarget:target:type:action:count:selector:	0x00028e59	-
TMAnimationManager	getAnimationTime:action:	0x00028ee5	-
TMAnimationManager	getAnimationFrame:action:index:	0x00028f5d	-
TMAnimationManager	loadAnimationTextures	0x00028fd9	-
TMAnimationManager	playAnimationWithInterval:type:action:interval:	0x0002913d	-
TMAnimationManager	configFile	0x000291bd	-
TMAnimationManager	animationdic	0x00029239	-
TMAnimationManager	setAnimationdic:	0x00029249	-
TMAnimationManager	isInited	0x0002926d	-
TMAnimationManager	sharedInstance	0x00028a1d	+
TMAnimationManager	alloc	0x00028a65	+
TMAnimationManager	purgeSharedSpriteFrameCache	0x00028a91	+
Object	initWithTile:sprite:size:type:data:	0x00029281	-
Object	initWithMapData:type:	0x00029659	-
Object	replaceSpriteWithNewSprite:	0x0002a17d	-
Object	addFlog	0x0002a1b9	-
Object	addSmokeForBarbecue	0x0002a2b5	-
Object	addBathcurtain	0x0002a3e1	-
Object	addSpecailAnimation	0x0002a5d5	-
Object	addSingAnimation	0x0002a841	-
Object	resetChildPosition	0x0002ae19	-
Object	onExit	0x0002b04d	-
Object	dealloc	0x0002b179	-
Object	objectDataID	0x0002b1c5	-
Object	calcPoints	0x0002b1e9	-
Object	reorderSprite	0x0002b3a5	-
Object	finishEdit	0x0002b4e5	-
Object	setTiles	0x0002b88d	-
Object	unsetTiles	0x0002ba61	-
Object	setAffectedTiles:	0x0002bc25	-
Object	isAffected:	0x0002be4d	-
Object	isForRest	0x0002c011	-
Object	needWorker	0x0002c055	-
Object	getPoints	0x0002c081	-
Object	setPoints:	0x0002c091	-
Object	processTouched	0x0002c0c5	-
Object	playDefaultAnimation	0x0002c545	-
Object	getRandomDriftGift	0x0002c599	-
Object	callBackTimequestSelector	0x0002c739	-
Object	onFinishHandler	0x0002c869	-
Object	affectedObjects	0x0002ce79	-
Object	showAffectedEffect:	0x0002d101	-
Object	processTouched4Sound	0x0002d365	-
Object	addAnimation:	0x0002d495	-
Object	rotationTimeFormAngle:toAngle:	0x0002d4cd	-
Object	resetToZore	0x0002d521	-
Object	startShaking	0x0002d599	-
Object	resetRotation	0x0002d719	-
Object	playTumblerAnimation	0x0002d841	-
Object	callEattingWorker:	0x0002d8d5	-
Object	onEattingActorArrived	0x0002da11	-
Object	callEattingingWorkerForMap:	0x0002daa1	-
Object	setAccTime:	0x0002dbe1	-
Object	hidealllight	0x0002dc01	-
Object	light:data:	0x0002dca5	-
Object	playChirst	0x0002dd31	-
Object	setFlshLight:	0x0002deb5	-
Object	addFishAchievement	0x0002e401	-
Object	friendReward	0x0002e58d	-
Object	reset	0x0002e60d	-
Object	getObjectZOrder	0x0002e6f5	-
Object	checkISConsumeObjects:	0x0002e761	-
Object	checkIsSnowBall:	0x0002e771	-
Object	checkIsPuGongYing:	0x0002e781	-
Object	callConsumingWorkerStart	0x0002e799	-
Object	callConsumingWorker:	0x0002e7f1	-
Object	onConsumingActorArrived	0x0002eaf9	-
Object	callConsumingWorkerForMap:	0x0002eb4d	-
Object	removeObjectSelf	0x0002ecc9	-
Object	ID	0x0002ed71	-
Object	setID:	0x0002ed81	-
Object	type	0x0002ed91	-
Object	depth	0x0002eda1	-
Object	isFlip	0x0002edb1	-
Object	setIsFlip:	0x0002edc1	-
Object	isPaused	0x0002edd1	-
Object	isFinished	0x0002ede1	-
Object	size	0x0002edf1	-
Object	setSize:	0x0002ee09	-
Object	baseTile	0x0002ee1d	-
Object	setBaseTile:	0x0002ee2d	-
Object	sprite	0x0002ee3d	-
Object	setSprite:	0x0002ee4d	-
Object	beginTime	0x0002ee71	-
Object	setBeginTime:	0x0002ee89	-
Object	data	0x0002ee9d	-
